time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1694850187305000000,0.177,0,0,0,1100,0,0,0,3.1311564,50.6791056
1694850189578000000,2.449999755859375,0,0,0,1100,0,0,0,3.1311564,50.6791056
1694850194614000000,7.486000244140625,0,0,0,1100,0,0,0,3.1311564,50.6791056
1694850206735000000,19.607,0,0,0,600,0,0,0,3.127139,50.6805117
1694850234112000000,46.984,0,0,100,116.0999984741211,0,0,49.900001525878906,3.1278492,50.6783836
1694850255408000000,68.28,0,0,24.25408935546875,53.750999450683594,0,0,68,3.1272297,50.6775471
1694850260321000000,73.193,0,0,15.090075492858887,37.84000015258789,0,0,68.0999984741211,3.1271997,50.6772534
1694850280580000000,93.452,0,0,20.729272842407227,104.0999984741211,0,0,71.0999984741211,3.1266337,50.6759698
1694850299512000000,112.384,0,0,100,172.10000610351562,0,0,69.20000457763672,3.1261064,50.6777778
1694850302550000000,115.42200024414062,0,0,0,300,0,0,0,3.1249408,50.6744033
1694850327520000000,140.392,0,0,0,800,0,0,0,3.1231757,50.6721785
